Anda R. Guraliuc|https://dblp.org/pers/hd/g/Guraliuc:Anda_R=|
Alejandro Martín Medrano Gil|https://dblp.org/pers/hd/g/Gil:Alejandro_Mart=iacute=n_Medrano|
María Teresa Arredondo|https://dblp.org/pers/hd/a/Arredondo:Mar=iacute=a_Teresa|
Juan-Pablo Làzaro-Ramos|https://dblp.org/pers/hd/l/L=agrave=zaro=Ramos:Juan=Pablo|
Raffaello Secchi|https://dblp.org/pers/hd/s/Secchi:Raffaello|
Franco Davoli|https://dblp.org/pers/hd/d/Davoli:Franco|
Alan A. Bertossi|https://dblp.org/pers/hd/b/Bertossi:Alan_A=|University of Bologna, Italy
Maria Cristina Pinotti|https://dblp.org/pers/hd/p/Pinotti:Maria_Cristina|National Research Council, Italy
Tomaso de Cola|https://dblp.org/pers/hd/c/Cola:Tomaso_de|
Luca Simone Ronga|https://dblp.org/pers/hd/r/Ronga:Luca_Simone|
Tommaso Pecorella|https://dblp.org/pers/hd/p/Pecorella:Tommaso|
Arjuna Sathiaseelan|https://dblp.org/pers/hd/s/Sathiaseelan:Arjuna|University of Cambridge, UK
V. M. Castro|https://dblp.org/pers/hd/c/Castro:V=_M=|
R. J. Peral|https://dblp.org/pers/hd/p/Peral:R=_J=|
Carlo Caini|https://dblp.org/pers/hd/c/Caini:Carlo|University of Bologna, Italy
Rosario Firrincieli|https://dblp.org/pers/hd/f/Firrincieli:Rosario|
Gaetano Giunta|https://dblp.org/pers/hd/g/Giunta:Gaetano|Roma Tre University, Rome, Italy
Raffaele Bolla|https://dblp.org/pers/hd/b/Bolla:Raffaele|
Riccardo Rapuzzi|https://dblp.org/pers/hd/r/Rapuzzi:Riccardo|
Matteo Repetto|https://dblp.org/pers/hd/r/Repetto:Matteo|
David Pradas Fernández|https://dblp.org/pers/hd/f/Fern=aacute=ndez:David_Pradas|
Lei Jiang 0008|https://dblp.org/pers/hd/j/Jiang_0008:Lei|Autonomous University of Barcelona, Spain
Maria Angeles Vázquez-Castro|https://dblp.org/pers/hd/v/V=aacute=zquez=Castro:Maria_Angeles|
Nadia Magnenat-Thalmann|https://dblp.org/pers/hd/m/Magnenat=Thalmann:Nadia|University of Geneva, Switzerland
Achille Peternier|https://dblp.org/pers/hd/p/Peternier:Achille|
Xavier Righetti|https://dblp.org/pers/hd/r/Righetti:Xavier|
Mingyu Lim|https://dblp.org/pers/hd/l/Lim:Mingyu|
George Papagiannakis|https://dblp.org/pers/hd/p/Papagiannakis:George|
Tasos Fragopoulos|https://dblp.org/pers/hd/f/Fragopoulos:Tasos|
Kyriaki Lambropoulou|https://dblp.org/pers/hd/l/Lambropoulou:Kyriaki|
Daniel Thalmann|https://dblp.org/pers/hd/t/Thalmann:Daniel|Swiss Federal Institute of Technology in Lausanne, Switzerland
Mathieu Hopmann|https://dblp.org/pers/hd/h/Hopmann:Mathieu|
Pierre Davy|https://dblp.org/pers/hd/d/Davy:Pierre|
Dimitrios Serpanos|https://dblp.org/pers/hd/s/Serpanos:Dimitrios_N=|University of Patras, Greece
Yiannis Gialelis|https://dblp.org/pers/hd/g/Gialelis:Yiannis|
Anna Kirykou|https://dblp.org/pers/hd/k/Kirykou:Anna|
Giovanni Giambene|https://dblp.org/pers/hd/g/Giambene:Giovanni|
Francisco Javier González-Castaño|https://dblp.org/pers/hd/g/Gonz=aacute=lez=Casta=ntilde=o:Francisco_Javier|
José Ignacio Moreno|https://dblp.org/pers/hd/m/Moreno:Jos=eacute=_Ignacio|
Petia Todorova|https://dblp.org/pers/hd/t/Todorova:Petia|
Andrea Aliperti|https://dblp.org/pers/hd/a/Aliperti:Andrea|
Mattia Ricatto|https://dblp.org/pers/hd/r/Ricatto:Mattia|
Eva Maria Novoa|https://dblp.org/pers/hd/n/Novoa:Eva_Maria|
Manolis Kellis|https://dblp.org/pers/hd/k/Kellis:Manolis|Massachusetts Institute of Technology, Cambridge, USA
Davide Gazzè|https://dblp.org/pers/hd/g/Gazz=egrave=:Davide|
