KES (1) 2007|https://dblp.org/db/conf/kes/kes2007-1.html
CIMCA/IAWTIC 2005|https://dblp.org/db/conf/cimca/cimca2005-2.html
SAC 2005|https://dblp.org/db/conf/sac/sac2005.html
Microelectronics Reliability 88-90 2018|https://dblp.org/db/journals/mr/mr88.html
SoftCOM 2014|https://dblp.org/db/conf/softcom/softcom2014.html
Expert Syst. Appl. 136 2019|https://dblp.org/db/journals/eswa/eswa136.html
LOD 2018|https://dblp.org/db/conf/mod/lod2018.html
SAC 2018|https://dblp.org/db/conf/sac/sac2018.html
Bioinformatics 32 2016|https://dblp.org/db/journals/bioinformatics/bioinformatics32.html
SAC 2016|https://dblp.org/db/conf/sac/sac2016.html
FUZZ-IEEE 2019|https://dblp.org/db/conf/fuzzIEEE/fuzzIEEE2019.html
Inf. Sci. 332 2016|https://dblp.org/db/journals/isci/isci332.html
AINA 2016|https://dblp.org/db/conf/aina/aina2016.html
SMC 2016|https://dblp.org/db/conf/smc/smc2016.html
Inf. Syst. 38 2013|https://dblp.org/db/journals/is/is38.html
SAC 2013|https://dblp.org/db/conf/sac/sac2013.html
Trans. Large-Scale Data- and Knowledge-Centered Systems 4 2011|https://dblp.org/db/journals/tlsdkcs/tlsdkcs4.html
ITBAM 2010|https://dblp.org/db/conf/itbam/itbam2010.html
Information & Software Technology 50 2008|https://dblp.org/db/journals/infsof/infsof50.html
SAC 2008|https://dblp.org/db/conf/sac/sac2008.html
SIGARCH Computer Architecture News 34 2006|https://dblp.org/db/journals/sigarch/sigarch34.html
SAC 2006|https://dblp.org/db/conf/sac/sac2006.html
I3E 2005|https://dblp.org/db/conf/i3e/i3e2005.html
SAINT Workshops 2005|https://dblp.org/db/conf/saint/saint2005w.html
IEEE Micro 24 2004|https://dblp.org/db/journals/micro/micro24.html
SAC 2004|https://dblp.org/db/conf/sac/sac2004.html
SIGARCH Computer Architecture News 31 2003|https://dblp.org/db/journals/sigarch/sigarch31.html
SAC 2003|https://dblp.org/db/conf/sac/sac2003.html
Softw., Pract. Exper. 32 2002|https://dblp.org/db/journals/spe/spe32.html
Workshop on Software and Performance 2002|https://dblp.org/db/conf/wosp/wosp2002.html
Future Generation Comp. Syst. 18 2001|https://dblp.org/db/journals/fgcs/fgcs18.html
EUROMICRO 1999|https://dblp.org/db/conf/euromicro/euromicro1999.html
ICDCS 1998|https://dblp.org/db/conf/icdcs/icdcs98.html
IWPC 1998|https://dblp.org/db/conf/iwpc/iwpc1998.html
IEEE-RITA 14 2019|https://dblp.org/db/journals/ieee-rita/ieee-rita14.html
