Luis de la Fuente Valentín|https://dblp.org/pers/hd/d/de=la=Fuente=Valent=iacute=n:Luis|
Abelardo Pardo|https://dblp.org/pers/hd/p/Pardo:Abelardo|
Fernando López Hernández 0001|https://dblp.org/pers/hd/h/Hern=aacute=ndez_0001:Fernando_L=oacute=pez|International University of La Rioja (UNIR), Madrid, Spain
Ricardo Mazza|https://dblp.org/pers/hd/m/Mazza:Ricardo|
Peter A. Henning|https://dblp.org/pers/hd/h/Henning:Peter_A=|
Alexandra Forstner|https://dblp.org/pers/hd/f/Forstner:Alexandra|
Florian Heberle|https://dblp.org/pers/hd/h/Heberle:Florian|
Christian Swertz|https://dblp.org/pers/hd/s/Swertz:Christian|
Alexander Schmölz|https://dblp.org/pers/hd/s/Schm=ouml=lz:Alexander|
Alessandro Barberi|https://dblp.org/pers/hd/b/Barberi:Alessandro|
Luisa M. Regueras|https://dblp.org/pers/hd/r/Regueras:Luisa_M=|University of Valladolid, School of Telecommunications Engineering, Spain
María Jesús Verdú|https://dblp.org/pers/hd/v/Verd=uacute=:Mar=iacute=a_Jes=uacute=s|
Juan Pablo de Castro Fernández|https://dblp.org/pers/hd/f/Fern=aacute=ndez:Juan_Pablo_de_Castro|
Eran Gal|https://dblp.org/pers/hd/g/Gal:Eran|
Elisabetta Parodi|https://dblp.org/pers/hd/p/Parodi:Elisabetta|
Uta Schwertel|https://dblp.org/pers/hd/s/Schwertel:Uta|Ludwig Maximilian University of Munich, Germany
Sven Steudter|https://dblp.org/pers/hd/s/Steudter:Sven|
Aurora Carrasco|https://dblp.org/pers/hd/c/Carrasco:Aurora|
Kinga Konya|https://dblp.org/pers/hd/k/Konya:Kinga|
Vicente Arturo Romero Zaldivar|https://dblp.org/pers/hd/z/Zaldivar:Vicente_Arturo_Romero|
Carlos Delgado Kloos|https://dblp.org/pers/hd/k/Kloos:Carlos_Delgado|Charles III University of Madrid, Spain
Raquel M. Crespo García|https://dblp.org/pers/hd/g/Garc=iacute=a:Raquel_M=_Crespo|
Luis E. Anido-Rifón|https://dblp.org/pers/hd/a/Anido=Rif=oacute=n:Luis_E=|
Manuel Caeiro|https://dblp.org/pers/hd/c/Caeiro:Manuel|
Javier Torrente|https://dblp.org/pers/hd/t/Torrente:Javier|
Manuel J. Fernández Iglesias|https://dblp.org/pers/hd/i/Iglesias:Manuel_J=_Fern=aacute=ndez|
Javier González|https://dblp.org/pers/hd/g/Gonzalez:Javier|University of Málaga, Spain
Mario Manso Vázquez|https://dblp.org/pers/hd/v/V=aacute=zquez:Mario_Manso|
Manuel Ortega-Moral|https://dblp.org/pers/hd/o/Ortega=Moral:Manuel|
Daniel Rodríguez|https://dblp.org/pers/hd/r/Rodr=iacute=guez:Daniel|
Baltasar Fernández-Manjón|https://dblp.org/pers/hd/f/Fern=aacute=ndez=Manj=oacute=n:Baltasar|Universidad Complutense de Madrid, Spain
Ignacio Oropesa|https://dblp.org/pers/hd/o/Oropesa:Ignacio|
V. Romero|https://dblp.org/pers/hd/r/Romero:V=|
A. Fernández|https://dblp.org/pers/hd/f/Fern=aacute=ndez:A=|
A. Albacete|https://dblp.org/pers/hd/a/Albacete:A=|
E. Asenjo|https://dblp.org/pers/hd/a/Asenjo:E=|
Noaa Barak|https://dblp.org/pers/hd/b/Barak:Noaa|
Anthony Fisher Camilleri|https://dblp.org/pers/hd/c/Camilleri:Anthony_Fisher|
Fred de Vries|https://dblp.org/pers/hd/v/Vries:Fred_de|
Marcus Specht|https://dblp.org/pers/hd/s/Specht:Marcus|
Caroline Windrum|https://dblp.org/pers/hd/w/Windrum:Caroline|
Griff Richards|https://dblp.org/pers/hd/r/Richards:Griff|
Pablo Moreno-Ger|https://dblp.org/pers/hd/m/Moreno=Ger:Pablo|
Iván Martínez-Ortiz|https://dblp.org/pers/hd/m/Mart=iacute=nez=Ortiz:Iv=aacute=n|
José Luis Sierra|https://dblp.org/pers/hd/s/Sierra:Jos=eacute=_Luis|
Eelco Herder|https://dblp.org/pers/hd/h/Herder:Eelco|Radboud Universiteit Nijmegen, The Netherlands
Daniel Olmedilla|https://dblp.org/pers/hd/o/Olmedilla:Daniel|
Colin Tattersall|https://dblp.org/pers/hd/t/Tattersall:Colin|
Rob Koper|https://dblp.org/pers/hd/k/Koper:Rob|
Peter Dolog|https://dblp.org/pers/hd/d/Dolog:Peter|Aalborg University, Denmark
Milos Kravcik|https://dblp.org/pers/hd/k/Kravcik:Milos|RWTH Aachen University, Germany
Alexandra I. Cristea|https://dblp.org/pers/hd/c/Cristea:Alexandra_I=|University of Warwick, UK
Paul De Bra|https://dblp.org/pers/hd/b/Bra:Paul_De|Eindhoven University of Technology, Netherlands
Stefano Ceri|https://dblp.org/pers/hd/c/Ceri:Stefano|Polytechnic University of Milan, Italy
Vladan Devedzic|https://dblp.org/pers/hd/d/Devedzic:Vladan|University of Belgrade, Faculty of Organizational Sciences, Serbia
Geert-Jan Houben|https://dblp.org/pers/hd/h/Houben:Geert=Jan|Delft University of Technology, Netherlands
Paul Libbrecht|https://dblp.org/pers/hd/l/Libbrecht:Paul|Weingarten University of Education, Media Education and Visualization Group
Maristella Matera|https://dblp.org/pers/hd/m/Matera:Maristella|
Erica Melis|https://dblp.org/pers/hd/m/Melis:Erica|German Research Institute for Artificial Intelligence (DFKI)
Wolfgang Nejdl|https://dblp.org/pers/hd/n/Nejdl:Wolfgang|University of Hanover, Germany
Craig D. Stewart|https://dblp.org/pers/hd/s/Stewart:Craig_D=|
David Smits|https://dblp.org/pers/hd/s/Smits:David|
Natalia Stash|https://dblp.org/pers/hd/s/Stash:Natalia|
Martin Dougiamas|https://dblp.org/pers/hd/d/Dougiamas:Martin|
Hubert Vogten|https://dblp.org/pers/hd/v/Vogten:Hubert|
Davinia Hernández Leo|https://dblp.org/pers/hd/l/Leo:Davinia_Hern=aacute=ndez|
Andreas Harrer|https://dblp.org/pers/hd/h/Harrer:Andreas|
Juan I. Asensio-Pérez|https://dblp.org/pers/hd/a/Asensio=P=eacute=rez:Juan_I=|
Hans G. K. Hummel|https://dblp.org/pers/hd/h/Hummel:Hans_G=_K=|
Francis Brouns|https://dblp.org/pers/hd/b/Brouns:Francis|
Hub Kurvers|https://dblp.org/pers/hd/k/Kurvers:Hub|
Martin Memmel|https://dblp.org/pers/hd/m/Memmel:Martin|
Eric Ras|https://dblp.org/pers/hd/r/Ras:Eric|
Stephan Weibelzahl|https://dblp.org/pers/hd/w/Weibelzahl:Stephan|
Martin Wolpers|https://dblp.org/pers/hd/w/Wolpers:Martin|
Mario Luca Bernardi|https://dblp.org/pers/hd/b/Bernardi:Mario_Luca|
Damiano Distante|https://dblp.org/pers/hd/d/Distante:Damiano|
Fabio Martinelli|https://dblp.org/pers/hd/m/Martinelli:Fabio|National Research Council, Italy
Francesco Mercaldo|https://dblp.org/pers/hd/m/Mercaldo:Francesco|
Pasquale Ardimento|https://dblp.org/pers/hd/a/Ardimento:Pasquale|University of Bari Aldo Moro, Italy
Giuseppe De Ruvo|https://dblp.org/pers/hd/r/Ruvo:Giuseppe_De|
Fabrizio Maria Maggi|https://dblp.org/pers/hd/m/Maggi:Fabrizio_Maria|University of Tartu, Estonia
Giovanni Acampora|https://dblp.org/pers/hd/a/Acampora:Giovanni|University of Naples Federico II, Department of Physics, Italy
Genny Tortora|https://dblp.org/pers/hd/t/Tortora:Genoveffa|University of Salerno, Italy
Autilia Vitiello|https://dblp.org/pers/hd/v/Vitiello:Autilia|
Chiara Di Francescomarino|https://dblp.org/pers/hd/f/Francescomarino:Chiara_Di|
Giuseppe A. Di Lucca|https://dblp.org/pers/hd/l/Lucca:Giuseppe_A=_Di|
Andrea Burattin|https://dblp.org/pers/hd/b/Burattin:Andrea|
Alessandro Sperduti|https://dblp.org/pers/hd/s/Sperduti:Alessandro|University of Padua, Italy
Claudio Di Ciccio|https://dblp.org/pers/hd/c/Ciccio:Claudio_Di|
Gerardo Canfora|https://dblp.org/pers/hd/c/Canfora:Gerardo|University of Sannio, Italy
Luigi Cerulo|https://dblp.org/pers/hd/c/Cerulo:Luigi|
Massimiliano Di Penta|https://dblp.org/pers/hd/p/Penta:Massimiliano_Di|University of Sannio, Benevento, Italy
Giuseppe Visaggio|https://dblp.org/pers/hd/v/Visaggio:Giuseppe|
Giuseppe A. Di Lucca|https://dblp.org/pers/hd/l/Lucca:Giuseppe_Antonio_Di|
Matteo Gaeta|https://dblp.org/pers/hd/g/Gaeta:Matteo|
Vincenzo Loia|https://dblp.org/pers/hd/l/Loia:Vincenzo|University of Salerno, Italy
Francesco Mazzone|https://dblp.org/pers/hd/m/Mazzone:Francesco|
Maria Teresa Baldassarre|https://dblp.org/pers/hd/b/Baldassarre:Maria_Teresa|
Gemma Mastelloni|https://dblp.org/pers/hd/m/Mastelloni:Gemma|
Danilo Caivano|https://dblp.org/pers/hd/c/Caivano:Danilo|
Lorenzo De Marinis|https://dblp.org/pers/hd/m/Marinis:Lorenzo_De|
Piero Castoldi|https://dblp.org/pers/hd/c/Castoldi:Piero|
Nicola Andriolli|https://dblp.org/pers/hd/a/Andriolli:Nicola|
Massimo Pappalardo|https://dblp.org/pers/hd/p/Pappalardo:Massimo|
Yaroslav D. Sergeyev|https://dblp.org/pers/hd/s/Sergeyev:Yaroslav_D=|
Lorenzo Fiaschi|https://dblp.org/pers/hd/f/Fiaschi:Lorenzo|
Gabriele Ferri 0002|https://dblp.org/pers/hd/f/Ferri_0002:Gabriele|NATO Science and Technology Centre for Maritime Research and Experimentation, La Spezia, Italy
Alberto Alvarez|https://dblp.org/pers/hd/a/Alvarez:Alberto|
Francesco Pistolesi|https://dblp.org/pers/hd/p/Pistolesi:Francesco|
Raffaele Grasso|https://dblp.org/pers/hd/g/Grasso:Raffaele|
Baptiste Mourre|https://dblp.org/pers/hd/m/Mourre:Baptiste|
John Osler|https://dblp.org/pers/hd/o/Osler:John|
Jacopo Chiggiato|https://dblp.org/pers/hd/c/Chiggiato:Jacopo|
Sara Lioba Volpi|https://dblp.org/pers/hd/v/Volpi:Sara_Lioba|
Michel Rixen|https://dblp.org/pers/hd/r/Rixen:Michel|
Alberto Baldacci|https://dblp.org/pers/hd/b/Baldacci:Alberto|
Charles Trees|https://dblp.org/pers/hd/t/Trees:Charles|
Linda Corucci|https://dblp.org/pers/hd/c/Corucci:Linda|
Fabio Nardelli|https://dblp.org/pers/hd/n/Nardelli:Fabio|
Giovanni Corsini|https://dblp.org/pers/hd/c/Corsini:Giovanni|University of Pisa, Italy
Luca Foschini|https://dblp.org/pers/hd/f/Foschini:Luca|
Pierluigi Guasqui|https://dblp.org/pers/hd/g/Guasqui:Pierluigi|
Marco Diani|https://dblp.org/pers/hd/d/Diani:Marco|
Fabio Di Francesco|https://dblp.org/pers/hd/f/Francesco:Fabio_Di|
Valentina Dini|https://dblp.org/pers/hd/d/Dini:Valentina|
Marco Romanelli 0001|https://dblp.org/pers/hd/r/Romanelli_0001:Marco|University of Pisa, Italy
Pietro Salvo|https://dblp.org/pers/hd/s/Salvo:Pietro|
Alice Buffi|https://dblp.org/pers/hd/b/Buffi:Alice|
Paolo Nepa|https://dblp.org/pers/hd/n/Nepa:Paolo|University of Pisa, Italy
David Di Lorenzo|https://dblp.org/pers/hd/l/Lorenzo:David_Di|
Fabio Schoen|https://dblp.org/pers/hd/s/Schoen:Fabio|
Vincenzo Palleschi|https://dblp.org/pers/hd/p/Palleschi:Vincenzo|
Stefano Pagnotta|https://dblp.org/pers/hd/p/Pagnotta:Stefano|
S. L. del Rosario|https://dblp.org/pers/hd/r/Rosario:S=_L=_del|
Angelo Spognardi|https://dblp.org/pers/hd/s/Spognardi:Angelo|
Francesco Buccafurri|https://dblp.org/pers/hd/b/Buccafurri:Francesco|Mediterranea University of Reggio Calabria, DIMET, Italy
Gianluca Lax|https://dblp.org/pers/hd/l/Lax:Gianluca|
Vittoria Cozza|https://dblp.org/pers/hd/c/Cozza:Vittoria|
Alessandro Tommasi|https://dblp.org/pers/hd/t/Tommasi:Alessandro|
Cesare Zavattari|https://dblp.org/pers/hd/z/Zavattari:Cesare|
Antonio Brogi|https://dblp.org/pers/hd/b/Brogi:Antonio|University of Pisa, Italy
José Carrasco|https://dblp.org/pers/hd/c/Carrasco:Jos=eacute=|
Javier Cubo|https://dblp.org/pers/hd/c/Cubo:Javier|
Francisco Durán|https://dblp.org/pers/hd/d/Dur=aacute=n:Francisco|University of Málaga, Spain
Ahmad Ibrahim 0001|https://dblp.org/pers/hd/i/Ibrahim_0001:Ahmad|University of Pisa, Italy
Ernesto Pimentel|https://dblp.org/pers/hd/p/Pimentel:Ernesto|University of Málaga, Spain
Jacopo Soldani|https://dblp.org/pers/hd/s/Soldani:Jacopo|
Pengwei Wang|https://dblp.org/pers/hd/w/Wang:PengWei|
Francesco D'Andria|https://dblp.org/pers/hd/d/D=Andria:Francesco|
Carla Vairetti|https://dblp.org/pers/hd/v/Vairetti:Carla|
Eugenio Martínez-Cámara|https://dblp.org/pers/hd/m/Mart=iacute=nez=C=aacute=mara:Eugenio|
Sebastián Maldonado|https://dblp.org/pers/hd/m/Maldonado:Sebasti=aacute=n|
M. Victoria Luzón|https://dblp.org/pers/hd/l/Luz=oacute=n:M=_Victoria|
Jesús Giráldez-Cru|https://dblp.org/pers/hd/g/Gir=aacute=ldez=Cru:Jes=uacute=s|
Manuel Chica|https://dblp.org/pers/hd/c/Chica:Manuel|
Alaiñe Iturria|https://dblp.org/pers/hd/i/Iturria:Alai=ntilde=e|
Jacinto Carrasco|https://dblp.org/pers/hd/c/Carrasco:Jacinto|
Santiago Charramendieta|https://dblp.org/pers/hd/c/Charramendieta:Santi|
Angel Conde|https://dblp.org/pers/hd/c/Conde:Angel|
Yassir Benhammou|https://dblp.org/pers/hd/b/Benhammou:Yassir|
Boujemâa Achchab|https://dblp.org/pers/hd/a/Achchab:Boujem=acirc=a|Université Hassan 1, Berrechid, Morocco
Siham Tabik|https://dblp.org/pers/hd/t/Tabik:Siham|
Huchang Liao|https://dblp.org/pers/hd/l/Liao:Huchang|
Xunjie Gou|https://dblp.org/pers/hd/g/Gou:Xunjie|
Zeshui Xu|https://dblp.org/pers/hd/x/Xu:Zeshui|
Xiao-Jun Zeng|https://dblp.org/pers/hd/z/Zeng:Xiao=Jun|
Juan Antonio Cortés-Ibáñez|https://dblp.org/pers/hd/c/Cort=eacute=s=Ib=aacute==ntilde=ez:Juan_Antonio|
José Javier Valle-Alonso|https://dblp.org/pers/hd/v/Valle=Alonso:Jos=eacute=_Javier|
Julián Luengo|https://dblp.org/pers/hd/l/Luengo:Juli=aacute=n|
Ana Valdivia|https://dblp.org/pers/hd/v/Valdivia:Ana|
Iti Chaturvedi|https://dblp.org/pers/hd/c/Chaturvedi:Iti|
Erik Cambria|https://dblp.org/pers/hd/c/Cambria:Erik|
Yew-Soon Ong|https://dblp.org/pers/hd/o/Ong:Yew=Soon|Nanyang Technological University, Singapore
Kenji Matsui|https://dblp.org/pers/hd/m/Matsui:Kenji|
Sara Rodríguez|https://dblp.org/pers/hd/r/Rodr=iacute=guez=Gonz=aacute=lez:Sara|
Diego García-Gil|https://dblp.org/pers/hd/g/Garc=iacute=a=Gil:Diego|
Johan Holmberg|https://dblp.org/pers/hd/h/Holmberg:Johan|
Ning Xiong 0001|https://dblp.org/pers/hd/x/Xiong_0001:Ning|Mälardalen University, School of Innovation Design & Engineering, Västerås, Sweden
Xiaomei Mi|https://dblp.org/pers/hd/m/Mi:Xiaomei|
Xingli Wu|https://dblp.org/pers/hd/w/Wu:Xingli|
Ming Tang|https://dblp.org/pers/hd/t/Tang:Ming|
Abdullah Al-Barakati|https://dblp.org/pers/hd/a/Al=Barakati:Abdullah|
Abdulrahman H. Altalhi|https://dblp.org/pers/hd/a/Altalhi:Abdulrahman_H=|
Danilo Valdes-Ramirez|https://dblp.org/pers/hd/v/Valdes=Ramirez:Danilo|
Miguel Angel Medina-Pérez|https://dblp.org/pers/hd/m/Medina=P=eacute=rez:Miguel_Angel|
Raúl Monroy|https://dblp.org/pers/hd/m/Monroy:Ra=uacute=l|
Octavio Loyola-González|https://dblp.org/pers/hd/l/Loyola=Gonz=aacute=lez:Octavio|
Jorge Rodríguez-Ruiz|https://dblp.org/pers/hd/r/Rodr=iacute=guez=Ruiz:Jorge|
Aythami Morales|https://dblp.org/pers/hd/m/Morales:Aythami|
Alberto Fernández 0001|https://dblp.org/pers/hd/f/Fern=aacute=ndez_0001:Alberto|University of Granada, Department of Computer Science and Artificial Intelligence, Spain
María José del Jesús|https://dblp.org/pers/hd/j/Jes=uacute=s:Mar=iacute=a_Jos=eacute=_del|
Isaac Triguero|https://dblp.org/pers/hd/t/Triguero:Isaac|
Mikel Galar|https://dblp.org/pers/hd/g/Galar:Mikel|Universidad Pública de Navarra, Spain
Jesus Para|https://dblp.org/pers/hd/p/Para:Jesus|
Antonio J. Nebro|https://dblp.org/pers/hd/n/Nebro:Antonio_J=|
Urko Zurutuza|https://dblp.org/pers/hd/z/Zurutuza:Urko|Mondragon University, Department of Electronics and Computing, Faculty of Engineering, Spain
Bingsheng Liu|https://dblp.org/pers/hd/l/Liu:Bingsheng|
Qi Zhou|https://dblp.org/pers/hd/z/Zhou:Qi|
Ru-Xi Ding|https://dblp.org/pers/hd/d/Ding:Ru=Xi|
Iván Palomares|https://dblp.org/pers/hd/p/Palomares:Iv=aacute=n|
Anabel Gómez-Ríos|https://dblp.org/pers/hd/g/G=oacute=mez=R=iacute=os:Anabel|
A. S. M. Shihavuddin|https://dblp.org/pers/hd/s/Shihavuddin:A=_S=_M=|
Bartosz Krawczyk|https://dblp.org/pers/hd/k/Krawczyk:Bartosz|
Yejun Xu|https://dblp.org/pers/hd/x/Xu:Yejun|
Miguel León Ortiz|https://dblp.org/pers/hd/o/Ortiz:Miguel_Le=oacute=n|Malardalen University, School of Innovation, Design and Engineering Vasteras, Sweden
Daniel Molina|https://dblp.org/pers/hd/m/Molina:Daniel|
Xia Liu|https://dblp.org/pers/hd/l/Liu:Xia|
Rosana Montes-Soldado|https://dblp.org/pers/hd/m/Montes:Rosana|
Yucheng Dong|https://dblp.org/pers/hd/d/Dong:Yucheng|
Saeed-Ul Hassan|https://dblp.org/pers/hd/h/Hassan:Saeed=Ul|
Hajra Waheed|https://dblp.org/pers/hd/w/Waheed:Hajra|
Naif R. Aljohani|https://dblp.org/pers/hd/a/Aljohani:Naif_R=|
Mohsen Ali|https://dblp.org/pers/hd/a/Ali:Mohsen|
Sebastián Ventura|https://dblp.org/pers/hd/v/Ventura:Sebasti=aacute=n|University of Córdoba, Spain
Francisco Luque Sánchez|https://dblp.org/pers/hd/s/S=aacute=nchez:Francisco_Luque|
Francisco Charte|https://dblp.org/pers/hd/c/Charte:Francisco|
Antonio J. Rivera|https://dblp.org/pers/hd/r/Rivera:Antonio_J=|
Alberto Castillo 0001|https://dblp.org/pers/hd/c/Castillo_0001:Alberto|University of Granada, Andalusian Research Institute in Data Science and Computational Intelligence, Granada, Spain
Francisco Pérez|https://dblp.org/pers/hd/p/P=eacute=rez:Francisco|
Roberto Olmos|https://dblp.org/pers/hd/o/Olmos:Roberto|
Emiliya Hrabova|https://dblp.org/pers/hd/h/Hrabova:Emiliya|
Luigi Troiano|https://dblp.org/pers/hd/t/Troiano:Luigi|University of Sannio, Benevento, Italy
Francisco J. Martínez de Pisón Ascacibar|https://dblp.org/pers/hd/a/Ascac=iacute=bar:Francisco_Javier_Mart=iacute=nez_de_Pis=oacute=n|
Ajith Abraham|https://dblp.org/pers/hd/a/Abraham:Ajith|Machine Intelligence Research Labs, MIR, Auburn, USA
Michal Wozniak 0001|https://dblp.org/pers/hd/w/Wozniak_0001:Michal|Wroclaw University of Science and Technology, Poland
Emilio Corchado|https://dblp.org/pers/hd/c/Corchado:Emilio|University of Burgos, Department of Civil Engineering
Ignacio Cordón|https://dblp.org/pers/hd/c/Cord=oacute=n:Ignacio|
Rui Qin|https://dblp.org/pers/hd/q/Qin:Rui|
Chenyuan Gao|https://dblp.org/pers/hd/g/Gao:Chenyuan|
Arian Hafezalkotob|https://dblp.org/pers/hd/h/Hafezalkotob:Arian|
Alberto Castillo 0001|https://dblp.org/pers/hd/l/Lamas:Alberto_Castillo|University of Granada, Andalusian Research Institute in Data Science and Computational Intelligence, Granada, Spain
Francisco Pérez-Hernández|https://dblp.org/pers/hd/p/P=eacute=rez=Hern=aacute=ndez:Francisco|
Xueqing Wang|https://dblp.org/pers/hd/w/Wang:Xueqing|
Kun Shang|https://dblp.org/pers/hd/s/Shang:Kun|
Ashkan Hafezalkotob|https://dblp.org/pers/hd/h/Hafezalkotob:Ashkan|
Cong-Cong Li|https://dblp.org/pers/hd/l/Li:Cong=Cong|
Francisco Chiclana|https://dblp.org/pers/hd/c/Chiclana:Francisco|De Montfort University, Leicester, UK
Enrique Herrera-Viedma|https://dblp.org/pers/hd/h/Herrera=Viedma:Enrique|University of Granada, Spain
Tong Wu|https://dblp.org/pers/hd/w/Wu:Tong|
Xinwang Liu|https://dblp.org/pers/hd/l/Liu:Xinwang|
Jindong Qin|https://dblp.org/pers/hd/q/Qin:Jindong|
Sheng-Tun Li|https://dblp.org/pers/hd/l/Li:Sheng=Tun|
Miguel López|https://dblp.org/pers/hd/l/L=oacute=pez:Miguel|
Zhaogang Ding|https://dblp.org/pers/hd/d/Ding:Zhaogang|
Xia Chen 0007|https://dblp.org/pers/hd/c/Chen_0007:Xia|Sichuan University, Business School, Chengdu, China
Rui Min|https://dblp.org/pers/hd/m/Min:Rui|
Ronaldo C. Prati|https://dblp.org/pers/hd/p/Prati:Ronaldo_C=|
Feng Ma|https://dblp.org/pers/hd/m/Ma:Feng|
Cristina Zuheros|https://dblp.org/pers/hd/z/Zuheros:Cristina|
David Charte|https://dblp.org/pers/hd/c/Charte:David|
Xiaoyang Zhou|https://dblp.org/pers/hd/z/Zhou:Xiaoyang|
Jiuping Xu|https://dblp.org/pers/hd/x/Xu:Jiuping|
Hamido Fujita|https://dblp.org/pers/hd/f/Fujita:Hamido|Iwate Prefectural University, Takizawa, Iwate, Japan
Wei Ni|https://dblp.org/pers/hd/n/Ni:Wei|
M. Cristina Heredia-Gómez|https://dblp.org/pers/hd/h/Heredia=G=oacute=mez:M=_Cristina|
Pedro Antonio Gutiérrez|https://dblp.org/pers/hd/g/Guti=eacute=rrez:Pedro_Antonio|University of Córdoba, Department of Computer Science and Numerical Analysis, Spain
Anastasiia Safonova|https://dblp.org/pers/hd/s/Safonova:Anastasiia|
Domingo Alcaraz-Segura|https://dblp.org/pers/hd/a/Alcaraz=Segura:Domingo|
Alexey Rubtsov|https://dblp.org/pers/hd/r/Rubtsov:Alexey|
Yuriy Maglinets|https://dblp.org/pers/hd/m/Maglinets:Yuriy|
Salma Elhag|https://dblp.org/pers/hd/e/Elhag:Salma|
Saleh Alshomrani|https://dblp.org/pers/hd/a/Alshomrani:Saleh|
Eneko Osaba|https://dblp.org/pers/hd/o/Osaba:Eneko|
Xin-She Yang 0001|https://dblp.org/pers/hd/y/Yang_0001:Xin=She|Middlesex University London, UK
Sancho Salcedo-Sanz|https://dblp.org/pers/hd/s/Salcedo=Sanz:Sancho|
David Camacho|https://dblp.org/pers/hd/c/Camacho:David|Autonomous University of Madrid, Spain
Swagatam Das|https://dblp.org/pers/hd/d/Das:Swagatam|
Ponnuthurai N. Suganthan|https://dblp.org/pers/hd/s/Suganthan:Ponnuthurai_N=|Nanyang Technological University, School of Electrical and Electronic Engineering, Singapore
Carlos A. Coello Coello|https://dblp.org/pers/hd/c/Coello:Carlos_A=_Coello|
Rosa M. Rodríguez|https://dblp.org/pers/hd/r/Rodr=iacute=guez:Rosa_M=|University of Granada, Department of Computer Science and Artifical Intelligence, Spain
Luis Martínez-López|https://dblp.org/pers/hd/m/Mart=iacute=nez=L=oacute=pez:Luis|University of Jaén, Computer Science Department, Spain
Javier Cózar|https://dblp.org/pers/hd/c/C=oacute=zar:Javier|
José A. Gámez 0001|https://dblp.org/pers/hd/g/G=aacute=mez_0001:Jos=eacute=_A=|University of Castilla-La Mancha, Spain
Leilei Chang 0001|https://dblp.org/pers/hd/c/Chang_0001:Lei=Lei|High-Tech Institute of Xi'an, Department of Management, China
Zhi-Jie Zhou|https://dblp.org/pers/hd/z/Zhou:Zhi=Jie|
Yu-Wang Chen|https://dblp.org/pers/hd/c/Chen:Yu=Wang|
Xu Tan|https://dblp.org/pers/hd/t/Tan:Xu|
Jesús Maillo|https://dblp.org/pers/hd/m/Maillo:Jes=uacute=s|
Eugenio Martínez-Cámara|https://dblp.org/pers/hd/c/C=aacute=mara:Eugenio_Mart=iacute=nez|
Nuria Rodríguez Barroso|https://dblp.org/pers/hd/b/Barroso:Nuria_Rodr=iacute=guez|
Antonio R. Moya|https://dblp.org/pers/hd/m/Moya:Antonio_R=|
José Alberto Fernández|https://dblp.org/pers/hd/f/Fern=aacute=ndez:Jos=eacute=_Alberto|
Elena Romero|https://dblp.org/pers/hd/r/Romero:Elena|
Besay Montesdeoca|https://dblp.org/pers/hd/m/Montesdeoca:Besay|
Alejandro Alcalde-Barros|https://dblp.org/pers/hd/a/Alcalde=Barros:Alejandro|
María José Basgall|https://dblp.org/pers/hd/b/Basgall:Mar=iacute=a_Jos=eacute=|
Waldo Hasperué|https://dblp.org/pers/hd/h/Hasperu=eacute=:Waldo|
Marcelo R. Naiouf|https://dblp.org/pers/hd/n/Naiouf:Marcelo_R=|
Gioele Ciaparrone|https://dblp.org/pers/hd/c/Ciaparrone:Gioele|
Roberto Tagliaferri|https://dblp.org/pers/hd/t/Tagliaferri:Roberto|
Alejandro Barredo Arrieta|https://dblp.org/pers/hd/a/Arrieta:Alejandro_Barredo|
Natalia Díaz Rodríguez|https://dblp.org/pers/hd/r/Rodr=iacute=guez:Natalia_D=iacute=az|
Adrien Bennetot|https://dblp.org/pers/hd/b/Bennetot:Adrien|
Alberto Barbado|https://dblp.org/pers/hd/b/Barbado:Alberto|
Sergio Gil-Lopez|https://dblp.org/pers/hd/g/Gil=Lopez:Sergio|
Richard Benjamins|https://dblp.org/pers/hd/b/Benjamins:Richard|
Raja Chatila 0001|https://dblp.org/pers/hd/c/Chatila_0001:Raja|Sorbonne University, Paris, France
Min Chen 0003|https://dblp.org/pers/hd/c/Chen_0003:Min|Huazhong University of Science and Technology, School of Computer Science and Technology, Wuhan, China
Kai Hwang 0001|https://dblp.org/pers/hd/h/Hwang_0001:Kai|University of Southern California, Los Angeles, CA, USA
Ziguo Fu|https://dblp.org/pers/hd/f/Fu:Ziguo|
Ana M. Sánchez|https://dblp.org/pers/hd/s/S=aacute=nchez:Ana_M=|
Deborah Galpert|https://dblp.org/pers/hd/g/Galpert:Deborah|
Agostinho Antunes|https://dblp.org/pers/hd/a/Antunes:Agostinho|
Reinaldo Molina Ruiz|https://dblp.org/pers/hd/r/Ruiz:Reinaldo_Molina|
Guillermín Agüero-Chapín|https://dblp.org/pers/hd/a/Ag=uuml=ero=Chap=iacute=n:Guillerm=iacute=n|
Alejandro Rosales-Pérez|https://dblp.org/pers/hd/r/Rosales=P=eacute=rez:Alejandro|
Hugo Terashima-Marín|https://dblp.org/pers/hd/t/Terashima=Mar=iacute=n:Hugo|
Antonio LaTorre|https://dblp.org/pers/hd/l/LaTorre:Antonio|Universidad Politécnica de Madrid
Sergio Ramírez-Gallego|https://dblp.org/pers/hd/r/Ram=iacute=rez=Gallego:Sergio|
Antonio-Francisco Roldán-López-de-Hierro|https://dblp.org/pers/hd/r/Rold=aacute=n=L=oacute=pez=de=Hierro:Antonio=Francisco|
Concepción Roldán|https://dblp.org/pers/hd/r/Rold=aacute=n:Concepci=oacute=n|
Francisco Padillo|https://dblp.org/pers/hd/p/Padillo:Francisco|
